id,name,yamakei,yamap,wikipedia,yamakei_id,yamap_id,wikipedia_title
116796,野田ノ壇山,X,O,X,,13165,
116797,関ノ隈山,X,O,X,,13166,
116798,遠見ノ壇山,X,O,X,,13167,
116799,天ノ原山,X,O,X,,13168,
116800,柳ノ壇山,X,O,X,,13169,
116801,大日山,X,O,X,,13170,
116802,源平山,X,O,X,,13171,
116803,愛宕山,X,O,X,,13172,
116804,城山,X,O,X,,6465,
116805,芝山,X,O,O,,13176,芝山
116806,犬仏山,X,O,X,,13177,
116807,大笹山,X,O,X,,13178,
116808,館山,X,O,X,,13179,
116809,入道山,X,O,X,,13180,
116810,岳ノ山,X,O,X,,13181,
116811,矢野山,X,O,X,,13182,
116812,鶴石山,X,O,X,,13183,
116813,馬揚山,X,O,X,,13184,
116814,塩見山,X,O,X,,13185,
116815,雨降山,X,O,O,,13198,雨降山
116816,大黒山,X,O,X,,13186,
116817,神ノ山,X,O,X,,13187,
116818,浜ノ背山,X,O,X,,13188,
116819,位ノ平山,X,O,X,,13189,
116820,水石山,X,O,X,,13190,
116821,閼伽井嶽,X,X,X,,,
116822,石森山,X,O,X,,13191,
116823,高倉山,X,O,X,,13192,
116824,白河布引山,X,O,X,,13193,
116825,板小屋山,X,O,X,,13194,
116826,江森山,X,O,X,,13195,
116827,鎌房山,X,O,X,,13196,
116828,石桙山,X,X,X,,,
116829,河内山,X,O,X,,13199,
116830,亀ノ岳,X,O,X,,13200,
116831,丹波楯山,X,O,X,,13201,
116832,舘山,X,O,X,,13202,
116833,蝦夷嶽,X,X,X,,,
116834,香ノ木山,X,O,X,,13203,
116835,一本山毛欅,X,X,X,,,
116837,神楽山,X,O,X,,13205,
116838,二ッ箭山,X,O,O,,1234,二ッ箭山
116839,五社山,X,O,X,,13206,
116840,三森山,X,O,X,,13207,
116841,猫鳴山,X,O,X,,13208,
116842,鬼面山,X,O,X,,13209,
116843,丸山,X,X,X,,,
116844,大岩山,X,O,X,,13211,
116845,唐沢山,X,O,X,,13212,
116847,戸倉山,X,X,X,,,
116848,黒沢山,X,X,X,,,
116849,藤沢山,X,X,X,,,
116850,上向山,X,X,X,,,
116851,ヒデクボ山,X,X,X,,,
116852,一本木山,X,X,X,,,
116853,立矢山,X,X,X,,,
116854,妙見山,X,O,X,,13220,
116855,明神山,X,O,X,,13221,
116856,額取山,X,O,O,,13222,額取山
116857,高土山,X,O,X,,13223,
116858,立石山,X,O,X,,13224,
116859,天栄山,X,O,O,,13225,二岐山
116860,大徳坊,X,X,X,,,
116861,権太倉山,X,O,X,,1406,
116862,宇津峰,X,X,O,,,宇津峰
116863,東山,X,O,X,,13226,
116864,東堂山,X,O,X,,13227,
116865,十石山,X,O,X,,13228,
116866,日影山,X,O,X,,13229,
116867,一盃山,X,O,X,,13230,
116868,二ッ石山,X,O,X,,13231,
116870,万太郎山,X,O,X,,13232,
116871,鬼ヶ城山,X,O,X,,13233,
116872,矢大臣山,X,O,O,,13234,矢大臣山
116873,羽山,X,O,X,,13235,
116874,舘山,X,O,X,,13236,
116875,黒佛木,X,X,X,,,
116876,五社山,X,O,X,,13243,
116877,金比羅山,X,O,X,,13237,
116878,大津辺山,X,O,X,,13238,
116879,郭公山,X,O,X,,13245,
116880,鬼太郎山,X,O,X,,13239,
116881,萩塚山,X,O,X,,13246,
116882,大倉山,X,X,X,,,
116883,戸屋山,X,O,X,,13248,
116884,苧巻岳,X,X,X,,,
116885,蒲生岳,X,O,O,,13244,蒲生岳
116886,鷲が倉山,X,O,X,,13250,
116887,平石山,X,O,O,,13251,浅草岳
116888,柴倉山,X,O,X,,13252,
116889,要害山,X,O,O,,13253,蒲生岳
116890,似蕪山,X,O,X,,13240,
116891,現燈山,X,O,X,,13254,
116892,袖山,X,O,X,,13255,
116893,高森山,X,O,X,,13256,
116894,要害山,X,O,O,,13257,蒲生岳
116895,烏帽子山,X,O,O,,13241,烏帽子山
116896,戸板山,X,O,X,,13258,
116897,大曽根山,X,O,X,,13259,
116898,田沢山,X,O,X,,13260,
116899,生板倉山,X,O,X,,13261,
116900,鳴山,X,O,X,,13262,
116901,石田山,X,O,X,,13263,
116902,屛風立山,X,O,X,,13264,
116903,汝倉山,X,O,X,,13265,
116904,丸山,X,O,X,,6630,
116905,高畑山,X,O,X,,13267,
116906,打越山,X,O,X,,13268,
116907,横曽根山,X,O,X,,13269,
116908,深入山,X,O,X,,13270,
116909,赤松山,X,X,X,,,
116910,大妻山,X,X,X,,,
116911,馬追山,X,X,X,,,
116912,三松山,X,X,X,,,
116913,俎倉山,X,O,X,,13275,
116914,白沢山,X,X,X,,,
116915,道行山,X,X,X,,,
116916,戸中山,X,O,X,,13278,
116917,高館山,X,O,X,,13279,
116918,権現山,X,O,X,,13280,
116919,鎌倉山,X,O,X,,13242,
116920,猿倉が嶽,X,X,X,,,
116921,石喰山,X,X,X,,,
116922,岩淵山,X,X,X,,,
116923,嶽の山,X,X,X,,,
116924,前坪山,X,X,X,,,
116925,志津倉山本峰,X,X,X,,,
116927,場良山,X,X,X,,,
116928,大向山,X,X,X,,,
116929,台前山,X,X,X,,,
116930,高畑山,X,O,O,,13292,高畑山
116931,大沢山,X,X,X,,,
116932,砥沢山,X,X,X,,,
116933,烏帽子岳,X,O,X,,13282,
116934,二重平,X,O,X,,13283,
116935,萱野山,X,O,X,,13294,
116936,大高森山,X,X,X,,,
116937,高蠃山,X,O,X,,13296,
116938,思案岳,X,O,X,,13297,
116939,山梨山,X,X,X,,,
116940,千沢岳,X,X,X,,,
116941,丸山,X,X,X,,,
116942,六石山,X,O,X,,13301,
116943,大戸山,X,X,O,,,大戸岳
116944,向山,X,X,X,,,
116945,大戸岳,X,O,O,,13304,大戸岳
116946,倉谷山,X,X,X,,,
116947,霧ガ谷山,X,X,X,,,
116948,駒形山,X,O,X,,13307,
116949,裏の山,X,X,X,,,
116950,毛無山,X,O,X,,13309,
116951,東岐山,X,X,X,,,
116952,小金井山,X,X,X,,,
116953,小金花山,X,X,X,,,
116954,赤岩山,X,X,X,,,
116955,笠倉山,X,O,O,,13313,御神楽岳
116956,蟬倉山,X,X,X,,,
116957,中の又山,X,O,X,,6643,
116958,日尊の倉山,X,O,X,,13314,
116959,岩下山,X,X,X,,,
116960,かくんば山,X,O,X,,13320,
116961,小笠倉山,X,X,X,,,
116962,倉前山,X,X,X,,,
116963,貉ヶ森山,X,O,O,,13315,御神楽岳
116964,雲河曽根山,X,O,X,,13323,
116965,金丸山,X,X,X,,,
116966,日出山,X,X,X,,,
116967,吉三坂山,X,X,X,,,
116968,高幽山,X,X,X,,,
116969,かたいた倉山,X,X,X,,,
116970,袖の窪山,X,X,X,,,
116971,高盛東山,X,O,X,,13330,
116972,三方倉山,X,O,X,,13331,
116973,岳山,X,X,X,,,
116974,縦峰,X,X,X,,,
116975,高畑,X,X,X,,,
116976,三坂山,X,O,X,,13333,
116977,後山,X,X,X,,,
116978,惣山,X,O,O,,13335,金山中継局
116979,前山,X,O,X,,13336,
116980,洞巌山,X,O,X,,13337,
116981,高森山,X,O,X,,13339,
116982,高久原山,X,X,X,,,
116983,高尾嶺,X,O,X,,13341,
116984,湯の岳,X,X,X,,,
116985,高陣場,X,X,X,,,
116986,明神ヶ岳,X,O,O,,13343,明神ヶ岳 (福島県)
116987,羽黒山,X,O,O,,13344,向羽黒山城
116988,小田山,X,O,O,,13345,小田山 (福島県)
116989,奴田山,X,O,X,,13346,
116990,前山,X,O,X,,13347,
116991,館山,X,X,X,,,
116992,下山,X,O,X,,13349,
116993,向羽黒山,X,O,O,,13350,向羽黒山城
116994,羽黒山,X,O,O,,13358,向羽黒山城
116995,丸山,X,O,X,,13359,
116996,吹矢山,X,O,X,,13360,
116997,桜山,X,X,X,,,
116998,帷子山,X,X,X,,,
116999,淡路山,X,X,X,,,
117000,舘山,X,O,X,,13364,
117001,大日影山,X,O,X,,13365,
117002,舘山,X,O,X,,13366,
117003,新山,X,O,X,,13367,
117004,草山,X,O,O,,13368,草山
117005,大高森山,X,X,X,,,
117006,館山,X,O,X,,13369,
117007,慶山山,X,O,X,,13370,
117008,戸屋山,X,X,X,,,
117009,目指岳,X,O,X,,13372,
117010,竜ヶ岳,X,O,X,,13373,
117011,宮ヶ岳,X,O,X,,13374,
117012,蛇脱山,X,O,X,,13375,
117013,古道山,X,O,X,,13376,
117014,日向倉山,X,O,X,,13352,
117015,大倉山,X,O,X,,13353,
117016,井戸小屋山,X,O,X,,3259,
117017,土地倉山,X,X,X,,,
117018,夜鷹山,X,O,X,,13378,
117019,台倉山,X,O,X,,13379,
117020,木地夜鷹山,X,O,X,,13380,
117021,金凍山,X,X,X,,,
117022,菅倉山,X,X,X,,,
117023,談合峰,X,X,X,,,
117024,国土山,X,O,X,,13382,
117025,高陽山,X,O,X,,13357,
117026,二王杉山,X,O,X,,13383,
117027,黒男山,X,O,X,,13384,
117028,鳥屋山,X,O,X,,13355,
117029,赤羽根山,X,X,X,,,
117030,飯谷山,X,O,X,,13385,
117031,大平山,X,O,X,,13386,
117032,日向倉山,X,O,X,,13396,
117033,花立山,X,O,X,,13397,
117034,馬立山,X,X,X,,,
117035,仏ノ辻,X,X,X,,,
117036,羽山,X,O,X,,13399,
117037,弘法山,X,O,O,,13400,磐梯山
117038,七曲山,X,O,X,,13401,
117039,甘石山,X,O,X,,13402,
117040,御殿山,X,O,X,,13403,
117041,石ヶ森山,X,O,X,,13404,
117042,羽山,X,O,X,,13405,
117043,坊主山,X,O,X,,13406,
117044,堂ヶ作山,X,O,O,,13407,堂ヶ作山古墳
117045,吹屋山,X,O,X,,13408,
117046,烏帽子山,X,X,X,,,
117047,大窪山,X,O,X,,13410,
117048,飯盛山,X,O,O,,13411,飯盛山 (福島県)
117049,高山,X,O,X,,13412,
117050,大塚山,X,O,X,,13413,
117051,船久保山,X,O,X,,13414,
117052,福取岳,X,O,X,,13415,
117053,古惣座山,X,O,X,,13416,
117055,土埋山,X,O,X,,13418,
117054,東俣山,X,X,X,,,
117057,袴腰山,X,X,X,,,
117056,須刈岳,X,O,X,,13419,
117058,蟬峠山,X,O,X,,13421,
117059,黒森山,X,O,X,,13387,
117060,鳥屋峠山,X,X,X,,,
117061,富士山,X,O,X,,1148,
117062,風越山,X,X,X,,,
117063,湯ノ峰山,X,O,X,,13391,
117064,狢森山,X,X,X,,,
117065,琴平山,X,O,X,,13393,
117066,堂峰山,X,O,X,,13394,
117067,雷神山,X,O,X,,13395,
117068,蛇崩山,X,O,X,,13422,
117069,和尚山,X,O,X,,13423,
117070,高館山,X,X,X,,,
117071,虚空蔵森,X,X,X,,,
117073,雷神山,X,O,X,,13426,
117072,経塚山,X,X,X,,,
117075,長峰,X,X,X,,,
117074,高寺山,X,O,X,,13427,
117077,蟻塚山,X,X,X,,,
117076,要害山,X,O,X,,13428,
117078,扇ヶ峰,X,X,X,,,
117079,二子山,X,O,X,,13430,
117080,黒森山,X,O,X,,2468,
117081,向山,X,O,X,,13431,
117082,下山,X,X,X,,,
117083,東山,X,O,X,,13434,
117084,長峯,X,X,X,,,
117085,高森山,X,X,X,,,
117087,高森山,X,X,X,,,
117086,舘山,X,O,X,,13436,
117089,大仏山,X,O,X,,13438,
117088,中山,X,O,X,,13437,
117090,羽山堂山,X,X,X,,,
117091,楢森山,X,X,X,,,
117093,地蔵山,X,O,O,,13442,三国岳 (山形県・福島県・新潟県)
117092,尾ノ岳,X,O,O,,13441,阿蘇山
117095,大塚山,X,O,X,,13443,
117094,牛ヶ岩山,X,O,X,,13449,
117096,赤崩山,X,O,X,,13444,
117097,長松山,X,X,X,,,
117098,西黒岩山,X,O,X,,13446,
117099,大花山,X,X,X,,,
117101,津々倉森,X,X,X,,,
117100,曽倉山,X,O,X,,13450,
117102,栂峰,X,X,X,,,
117103,高倉山,X,O,X,,13451,
117105,鉢伏山,X,O,X,,1780,
117106,大森山,X,X,X,,,
117108,山毛欅潰山,X,O,X,,13457,
117107,大檜沢山,X,X,X,,,
117109,小丸森山,X,X,X,,,
117110,鍋越山,X,X,X,,,
117112,竹駒山,X,X,X,,,
117111,地蔵岳,X,O,X,,13454,
117115,極楽山,X,O,X,,13461,
117114,烏帽子山,X,O,X,,13460,
117116,茂松山,X,O,X,,13462,
117117,掛摺山,X,O,X,,13463,
117119,夜蚊鳥屋山,X,X,X,,,
117118,白倉山,X,O,X,,13464,
117120,出ヶ峰,X,X,X,,,
117121,大館山,X,O,X,,13466,
117123,館山,X,O,X,,13468,
117122,尾幡山,X,O,X,,13467,
117125,高森山,X,O,X,,13470,
117124,鷲ノ巣山,X,O,X,,13469,
117126,伊羅沢山,X,X,X,,,
117127,高井原山,X,X,X,,,
117128,栗生山,X,X,X,,,
117129,竹ノ山,X,O,X,,13474,
117131,会津布引山,X,O,X,,13455,
117130,沢山,X,X,X,,,
117133,高旗山,X,O,O,,13477,高旗山
117132,妙見山,X,O,X,,13476,
117134,笠ヶ森山,X,O,O,,13478,笠ヶ森山
117135,八幡岳,X,O,X,,13479,
117137,出珪山,X,O,X,,13481,
117136,岩上山,X,O,X,,13480,
117139,国見山,X,O,X,,13483,
117138,葉山,X,O,X,,13482,
117140,御舘山,X,O,X,,13484,
117141,鶴石山,X,O,X,,13485,
117142,高柴山,X,O,O,,13509,高柴山
117143,鞍掛山,X,O,X,,13487,
117145,鬼ノ鼻山,X,O,X,,13508,
117144,黒石山,X,O,X,,13488,
117146,檜山,X,O,X,,13489,
117147,小猿合,X,X,X,,,
117148,尖盛,X,X,X,,,
117150,高塚山,X,O,X,,13510,
117151,高森,X,X,X,,,
117152,水晶山,X,O,X,,13490,
117153,駒ヶ鼻,X,X,X,,,
117154,中平,X,O,X,,13491,
117155,仙台平,X,O,O,,13492,大滝根山
117156,大平山,X,O,X,,13493,
117157,三郡森,X,X,X,,,
117158,大鷹鳥谷,X,X,O,,,大鷹鳥谷山
117159,弥宣の鉾,X,X,X,,,
117160,剣持山,X,O,X,,13494,
117161,糠馬喰山,X,O,X,,13495,
117162,麓山,X,O,X,,13496,
117163,大倉山,X,O,X,,13497,
117164,日隠山,X,O,X,,13486,
117165,材木山,X,O,X,,13498,
117166,早坂山,X,O,X,,13499,
117168,金山,X,O,X,,13500,
117169,高塚山,X,X,O,,,高塚山
117170,額取山,X,O,O,,6202,額取山
117171,鞍手山,X,O,X,,13502,
117172,沼上山,X,O,O,,13503,安積疏水
117173,鎌倉山,X,O,X,,13504,
117174,酸釜山,X,O,X,,13505,
117175,小坂山,X,O,X,,13506,
117176,五万堂山,X,O,X,,13507,
117177,金山,X,O,X,,13512,
117178,麓山,X,O,X,,13513,
117179,高広山,X,O,X,,13514,
117180,移ヶ岳,X,O,O,,13511,移ヶ岳
117181,愛宕山,X,O,X,,13515,
117182,森ノ塚山,X,O,X,,13516,
117183,念佛壇,X,X,X,,,
117184,鈴ノ耳納,X,X,X,,,
117185,片曽根山,X,O,O,,13517,片曽根山
117186,五十人山,X,O,O,,692,五十人山
117187,鳴子山,X,O,X,,13518,
117189,竜子山,X,O,O,,13522,鎌倉岳 (田村市)
117190,葉山,X,O,X,,13523,
117192,羽山岳,X,O,X,,13525,
117191,殿上山,X,O,O,,13524,鎌倉岳 (田村市)
117193,手倉山,X,O,X,,13526,
117194,戸神山,X,O,X,,13527,
117195,東大森,X,X,X,,,
117196,十万山,X,O,X,,13528,
117198,頭無,X,X,X,,,
117199,経塚,X,X,X,,,
117201,膳棚山,X,O,X,,13530,
117200,高森山,X,X,X,,,
117203,カラヒド,X,O,X,,13532,
117202,名倉山,X,O,X,,13531,
117205,大滝山,X,O,X,,13534,
117204,出子山,X,X,X,,,
117206,天狗角力取山,X,O,X,,13535,
117207,川桁山,X,O,X,,13542,
117209,水無山,X,X,X,,,
117208,成沢山,X,X,X,,,
117210,丸山,X,O,X,,13538,
117211,金山,X,X,X,,,
117212,九寄山,X,X,X,,,
117213,二ッ森,X,X,X,,,
117214,苗松山,X,O,X,,13541,
117215,大名倉山,X,O,X,,6242,
117216,小高倉山,X,O,X,,13543,
117217,三ッ森山,X,O,X,,13544,
117218,守谷山,X,O,X,,13545,
117219,高松山,X,O,X,,13546,
117220,西高森,X,X,X,,,
117221,離山,X,O,X,,13519,
117222,夢想山,X,O,X,,13520,
117223,鶯段,X,X,X,,,
117225,三雄山,X,O,X,,13548,
117224,吉丸山,X,O,X,,13547,
117226,岩角山,X,O,O,,13549,人取橋の戦い
117227,陣場山,X,O,X,,13550,
117229,蟹山,X,O,X,,13552,
117228,白馬石山,X,O,X,,13551,
117231,辰子山,X,O,X,,13521,
117232,麓山,X,O,X,,16138,
117233,八丈石山,X,O,X,,13553,
117234,赤埴山,X,O,O,,3245,猪苗代スキー場
117235,櫛ヶ峰,X,X,O,,,磐梯山
117237,京ヶ森,X,X,X,,,
117238,丸山,X,O,X,,13559,
117239,猫魔ヶ岳,X,O,O,,3252,猫魔ヶ岳
117240,厩岳山,X,O,O,,3254,猫魔ヶ岳
117241,古城ヶ峰,X,X,O,,,猫魔ヶ岳
117242,雄国山,X,O,O,,3253,猫魔ヶ岳
117243,高森山,X,X,X,,,
117244,日蔭山,X,O,O,,13562,日蔭山
117245,布森山,X,X,X,,,
117246,焼山,X,X,X,,,
117247,白布山,X,O,O,,13564,磐梯高原
117248,出森山,X,X,X,,,
117249,黒森山,X,O,X,,13566,
117250,畳石山,X,O,X,,13555,
117251,薬師岳,X,O,O,,4352,安達太良山
117252,小前ヶ岳,X,X,X,,,
117253,和尚山,X,O,O,,4246,安達太良山
117254,籠山,X,O,X,,13557,
117255,矢筈森,X,X,O,,,安達太良山
117257,船明神山,X,O,O,,4245,安達太良山
117258,鬼面山,X,O,O,,13558,鬼面山 (安達太良連峰)
117261,鉢森山,X,O,X,,13567,
117262,羽黒山,X,O,X,,13568,
117263,日向山,X,O,X,,13569,
117264,笹森山,X,O,O,,13570,笹森山 (福島県)
117265,狐郷山,X,O,X,,13571,
117266,木幡山,X,O,O,,2225,木幡山
117267,口太山,X,O,O,,16228,口太山
117268,白猪森,X,X,X,,,
117269,高太石山,X,O,X,,13579,
117270,戦山,X,O,X,,13580,
117271,花塚山,X,O,O,,13586,花塚山
117272,疣石山,X,O,X,,13581,
117273,石平山,X,O,X,,13582,
117274,野手上山,X,O,X,,13583,
117275,矢岳山,X,O,X,,13584,
117276,本陣山,X,O,X,,13585,
117277,二ッ森,X,X,X,,,
117278,国見山,X,O,X,,13587,
117279,大早稲沢山,X,O,X,,13588,
117280,簗部山,X,O,X,,13589,
117281,桔梗山,X,X,X,,,
117282,甚九郎山,X,O,X,,13591,
117283,矢筈山,X,O,X,,2873,
117284,堂場山,X,O,X,,13606,
117285,高平山,X,O,X,,13572,
117286,家森山,X,X,X,,,
117287,高曽根山,X,O,X,,13575,
117288,八森山,X,O,X,,13576,
117289,家形山,X,O,O,,13577,一切経山
117291,前大巓,X,X,O,,,吾妻山
117292,蓬萊山,X,O,X,,13573,
117294,兵子,X,X,O,,,吾妻山
117295,ニセ烏帽子山,X,O,O,,13592,吾妻山
117296,烏帽子山,X,O,O,,2880,吾妻山
117297,昭元山,X,O,O,,2881,中吾妻山
117299,継森,X,X,X,,,
117300,中吾妻山,X,O,O,,13593,中吾妻山
117303,姥ヶ森,X,X,X,,,
117304,中大巓,X,X,O,,,西吾妻山
117306,金剛山,X,O,X,,13602,
117307,栂森,X,X,X,,,
117309,高山,X,O,X,,13601,
117310,愛宕山,X,O,X,,13603,
117311,中作山,X,O,X,,13594,
117312,城山,X,O,X,,13607,
117313,十万劫山,X,O,X,,13608,
117314,御幸山,X,O,X,,1119,
117315,堀沢山,X,O,X,,13595,
117316,一貫森,X,X,X,,,
117317,女神山,X,O,X,,13605,
117318,天井山,X,O,X,,13596,
117319,龍ノ口山,X,O,O,,13604,中区 (岡山市)
117320,辻ノ山,X,O,X,,13597,
117321,布引山,X,O,O,,13598,布引山 (福島県)
117322,千貫森,X,X,O,,,千貫森
117323,鵠ノ森山,X,O,X,,13610,
117324,三郷森,X,X,X,,,
117325,大火山,X,O,X,,13611,
117326,最登山,X,O,X,,13612,
117327,無垢路岐山,X,O,X,,13613,
117328,小柳山,X,O,X,,13614,
117329,太郎坊山,X,O,X,,13626,
117330,堂六神山,X,O,X,,13615,
117331,二ッ森,X,X,X,,,
117332,羽山,X,O,X,,13616,
117333,八森山,X,X,X,,,
117334,小東鉢,X,X,X,,,
117335,東鉢山,X,O,X,,13618,
117336,相渡,X,X,X,,,
117337,兜山,X,O,X,,13599,
117338,高倉山,X,O,X,,13600,
117339,大日岳,X,O,X,,2883,
117340,薬師森,X,X,X,,,
117341,久蔵森,X,X,X,,,
117342,鳥谷岳,X,X,X,,,
117343,砂盛,X,X,X,,,
117344,箕輪,X,X,X,,,
117346,藤十郎,X,X,X,,,
117347,大笠山,X,O,X,,13622,
117348,座々山,X,X,X,,,
117349,栂森,X,X,O,,,栂森
117350,鉢森山,X,O,X,,13624,
117351,飯ノ山,X,O,X,,13625,
117352,高津森山,X,O,X,,13627,
117353,先達山,X,O,X,,13628,
117354,黒森山,X,O,X,,13629,
117355,葡萄沢山,X,O,X,,13630,
117358,舘山,X,O,X,,13631,
117359,筒ノ宮山,X,O,X,,13632,
117360,台山,X,O,X,,13633,
117361,池ノ段,X,X,X,,,
117362,烏帽子ヶ岳,X,O,X,,13620,
117363,鳶ノ巣山,X,O,X,,13621,
117364,大館山,X,O,X,,13634,
117365,徳ヶ森,X,X,X,,,
117366,鷹ノ巣山,X,O,X,,13635,
117367,古城山,X,O,X,,13636,
117368,雨乞山,X,O,X,,13637,
117369,彦四郎山,X,O,X,,13638,
117370,古霊山,X,O,X,,13639,
117371,代皇山,X,O,X,,13640,
117372,羽山,X,O,X,,13641,
117373,羽黒山,X,O,X,,13642,
117374,天明山,X,O,X,,13643,
117375,手倉山,X,O,X,,13644,
117376,塩手山,X,O,X,,13645,
117377,栃窪山,X,O,X,,13646,
117378,三郎沢山,X,O,X,,13647,
117379,笹野山,X,O,O,,13650,笹野山
117380,愛宕山,X,O,X,,13648,
117381,羽山,X,O,X,,13651,
117382,天狗山,X,O,X,,13654,
117383,月山,X,O,X,,13655,
117384,戸倉山,X,X,X,,,
117385,大師山,X,X,X,,,
117386,大森山,X,O,X,,13658,
117387,池ノ平,X,O,X,,1283,
117388,鹿ノ又,X,X,X,,,
117389,早坂山,X,O,X,,13659,
117390,七ッ森,X,X,X,,,
117391,文珠山,X,X,X,,,
117393,七ッ森,X,X,X,,,
117394,平沢山,X,O,X,,13662,
117395,御在所山,X,O,X,,13663,
117396,大作山,X,O,O,,13664,大作山
117397,黒山,X,O,X,,13665,
117398,三ッ森,X,X,X,,,
117399,萬歳楽山,X,O,X,,13649,
117400,半田山,X,O,X,,13686,
117401,弁天山,X,O,X,,13666,
117402,阿津賀志山,X,O,X,,13667,
117403,馬頭山,X,O,X,,13668,
117404,次郎太郎山,X,O,X,,2913,
117405,ツボケ山,X,O,X,,13669,
117406,和田山,X,O,X,,13670,
117407,尖杜山,X,O,X,,13671,
117408,羽山,X,O,X,,13653,
117409,地蔵森,X,X,X,,,
117410,五社壇,X,X,X,,,
117411,鹿狼山,X,O,O,,13652,鹿狼山
117412,鬼形山,X,O,X,,13672,
117413,堂平山,X,O,X,,13673,
117414,高戸屋山,X,O,O,,13688,川西町 (山形県)
117415,石切山,X,O,X,,13674,
117416,文殊山,X,O,X,,13701,
117417,古館山,X,O,X,,13689,
117418,二ッ森,X,X,X,,,
117419,一念峰,X,X,X,,,
117420,戸塚山,X,O,X,,13675,
117421,五郎山,X,X,X,,,
117422,摺上山,X,O,X,,13690,
117423,龍ヶ岳,X,O,X,,13691,
117424,豪士山,X,O,X,,2923,
117425,駒ヶ岳,X,O,X,,13687,
117426,大平,X,O,X,,13692,
117427,弥太郎山,X,X,X,,,
117428,小藤蔵森,X,X,X,,,
117429,傾城森,X,X,X,,,
117430,毛倉森,X,X,X,,,
117431,大頭山,X,X,X,,,
117432,峠田岳,X,O,X,,13678,
117434,雨塚山,X,O,O,,13680,雨塚山
117435,鎌倉山,X,O,X,,13681,
117436,熊鷹山,X,X,X,,,
117437,鉢森山,X,O,O,,13683,鉢森山 (宮城県)
117438,斗蔵山,X,O,X,,13684,
117439,鍋森山,X,O,X,,13685,
117440,権現堂,X,X,X,,,
117441,萩ノ倉山,X,X,X,,,
117442,砂山,X,O,X,,13694,
117443,毛無山,X,O,X,,13695,
117444,深山,X,O,X,,2305,
117445,四方山,X,O,O,,13706,四方山 (宮城県)
117447,不平山,X,O,X,,13696,
117448,蓬沢山,X,O,X,,13697,
117449,仙王岳,X,O,X,,13698,
117450,貝吹山,X,O,X,,13699,
117451,二ッ森山,X,O,X,,13700,
117452,南屛風岳,X,O,X,,3004,
117454,高千森山,X,O,X,,13707,
117455,フスベ山,X,X,X,,,
117456,番城山,X,O,X,,13709,
117457,西森山,X,X,X,,,
117458,蛤山,X,O,X,,13703,
117460,二ッ森山,X,O,X,,13711,
117461,コツカタ山,X,O,X,,13712,
117462,花房山,X,O,X,,13713,
117463,大梁川山,X,X,X,,,
117464,大萩山,X,O,O,,13715,大萩山
117465,羽山,X,O,X,,13716,
117466,上野山,X,O,X,,13717,
117467,七峰山,X,O,X,,3296,
117468,烏鳥屋山,X,O,X,,13718,
117469,大森山,X,O,X,,13719,
117470,三門山,X,O,X,,3297,
117471,韮神山,X,O,X,,13720,
117472,舘山,X,O,X,,13721,
117473,愛宕山,X,O,X,,13722,
117474,松葉沢山,X,X,X,,,
117475,亀ヶ森山,X,O,X,,13724,
117476,金井神山,X,O,X,,13725,
117477,若松山,X,O,X,,13726,
117478,滝ノ沢山,X,X,X,,,
117479,鷹戸屋山,X,O,X,,13728,
117480,大窪山,X,O,X,,13729,
117481,高倉山,X,O,X,,13730,
117482,黒森山,X,O,X,,13731,
117483,大平山,X,O,X,,13732,
117484,三方山,X,O,X,,13733,
117485,物見山,X,O,X,,13734,
117486,鍋石山,X,O,X,,13735,
117487,高平山,X,O,X,,13736,
117488,大鷹山,X,O,X,,13737,
117489,高岡山,X,O,X,,13738,
117490,岩部山,X,O,O,,13739,岩部山三十三観音
117491,鷹戸山,X,O,X,,13740,
117492,虚空蔵山,X,O,X,,13749,
117493,経塚山,X,O,X,,13741,
117494,立山,X,O,X,,13743,
117495,三吉山,X,O,X,,4436,
117496,前山,X,O,X,,13744,
117497,堂満山,X,O,X,,13745,
117498,高畠山,X,O,O,,13746,山形県
117499,吞岡山,X,O,X,,13747,
117500,大石田山,X,O,O,,13742,山形県
117501,半天子山,X,O,X,,13750,
117502,松沢山,X,X,X,,,
117503,クケジ山,X,O,X,,13752,
117504,大水沢山,X,O,X,,13753,
117505,片倉山,X,O,X,,13754,
117506,行燈立山,X,O,X,,13755,
117507,葉山,X,O,X,,13771,
117508,横倉山,X,O,X,,13756,
117509,鳥兜山,X,O,O,,13757,蔵王連峰
117510,五郎岳,X,O,X,,2970,
117511,三郎岳,X,O,X,,13758,
117512,三宝荒神山,X,O,O,,2986,蔵王連峰
117513,地蔵山,X,O,O,,13760,蔵王連峰
117514,名号峰,X,X,O,,,蔵王連峰
117515,五色岳,X,O,O,,13759,御釜 (蔵王連峰)
117518,中丸山,X,O,X,,2983,
117519,猿倉森山,X,O,X,,13761,
117520,冷水山,X,O,X,,13762,
117521,後烏帽子岳,X,O,O,,2984,屏風岳 (蔵王連峰の山)
117522,舟引山,X,O,X,,13763,
117523,高森山,X,O,X,,13764,
117524,杉ヶ峰,X,X,O,,,蔵王連峰
117527,前山,X,O,X,,2987,
117528,大鳥谷山,X,O,X,,13773,
117529,前烏帽子岳,X,O,O,,1942,蔵王連峰
117530,五社山,X,O,X,,13774,
117531,外山,X,O,X,,13766,
117532,愛宕山,X,O,X,,13775,
